"['what should i do if one of my employees is locked out of the application for health assessment?', 'one of my new recruits is locked out of the health assessment application how can i get him back?', 'one of my new hires is locked out of my health assessment application who should i notify?', 'one of my new hires is currently locked out of my health assessment application who should i notify to get them unlocked?', 'one of my new hires was locked out of the health assessment application what should i notify to get them unlocked?', 'One of my new hires is locked out of the Health Assessment application. Who should I notify to get them unlocked? ']",","
"['what should i do when i see that one of my participants has been locked out of my health assessment application?', 'one of my participants is locked out of the health assessment application who do i notify?', 'a participant is locked out of a health assessment application who should i inform to get them removed?', 'one of my participants is locked out of the health assessment application and what should i notify them about?', 'one of my participants has been locked out of the health assessment application who should i notify to get them unlocked? ', 'One of my participants is locked out of the Health Assessment application. Who should I notify to get them unlocked? ']",","
"['why should i tell a trainee who is locked out of the health assessment application?', 'i have another trainee that is locked out of the health assessment application who should i contact to get them unlocked?', 'One of my trainees is locked out of the Health Assessment application. Who should I notify to get them unlocked? ']",","
"['is there any way to notify a trainee that he is locked out of my training application?', 'how do i notify someone who lost their password in an app?', 'how do i notify my trainees when they leave my app?', 'how do i contact a trainee if he is locked out of the app?', 'how do i notify people who are locked out of my app?', 'can anyone contact me if one of my trainees is locked out of my app?', 'Who do I notify if one of my trainees is locked out of their app.?']",","
"[""how do i find out if my employee's time card was wrong?"", 'if a csr has a timecard that is incorrect how can i correct it?', 'i quit the company what should i do to get my timecard corrected?', 'A CSR quit but their timecard is wrong.  How can I get their timecard corrected? ']",","
"['how can we repair time cards?', 'how do i get my csr timecard corrected?', 'how can i get a csr to change their timecard?', 'A CSR resigned but their timecard is wrong.  How can I get their timecard corrected? ']",","
"['how do i change a timecard on a csr?', 'how do i get a csr to correct a time card?', 'how do i get a csr with an incorrect timecard?', 'A CSR resigned but their timecard is wrong.  How can I get their timecard fixed? ']",","
"[""how can i fix my company's time card?"", 'how can i fix an old timecard for a csr?', 'A CSR rquit but their timecard is wrong.  How can I get their timecard fixed? ']",","
"['how do i rectify timecards?', ""how can i get my new employee's timecard fixed?"", 'how do i ask a new hire to correct his timecard?', 'A New Hire quit, but their timecard is wrong.   How can I get their timecard corrected? ']",","
"['is there any way for a new hire to correct their time card?', 'can someone with an irregular timecard get that timecard back?', 'A New Hire quit, but their timecard is wrong.  How can I get their timecard fixed? ']",","
"['is it possible to take a new hire off with a wrong time card?', 'i signed up for a company and they had time stamp errors what can i do for a company to fix this?', 'how do i correct a time card when a new hire resigned from the job?', 'how can i get a timecard corrected?', 'A New Hire resigned, but their timecard is wrong.   How can I get their timecard corrected? ']",","
"['is it possible to get your time card correct?', 'is there a way to get a replacement timecard on my new job?', 'how do i get a timecard fixed?', 'how do i find a person with timecard problems?', ""how do i get my new colleague's timecard fixed?"", 'i left an employee with a timecard that was wrong how can i fix it?', 'A New Hire resigned, but their timecard is wrong.  How can I get their timecard fixed? ']",","
"[""what should i do if i'm tired and have a wrong time card?"", 'how do you have the timecard corrected?', 'can i get someone to correct my timecard if i quit because their time card is wrong?', 'if a participant quits but the time card is wrong how can i fix it?', 'A participant quit, but their timecard is wrong.   How can I get their timecard corrected? ']",","
"['how do i fix my timecard?', 'is there any way to get my timecard replaced?', 'how do you get your timecard fixed?', 'A participant quit, but their timecard is wrong.  How can I get their timecard fixed? ']",","
"['how do i correct timecard errors?', 'how should i get the wrong timecard when a participant resigned?', 'A participant resigned, but their timecard is wrong.   How can I get their timecard corrected? ']",","
"['can you give me some suggestions to help me get my timecard corrected?', ""how do i get a participant's timecard fixed?"", 'i have resigned and my timecard is wrong how can i get my timecard fixed?', 'A participant resigned, but their timecard is wrong.  How can I get their timecard fixed? ']",","
"['can you check that your timecard is correct?', 'a trainee quit but his timecard is wrong how can i rectify that?', 'when a trainee quits with an incorrect timecard how can i get his timecard corrected?', 'A trainee quit but their timecard is wrong. How can I get their timecard corrected? ']",","
"['how can i fix timecards?', 'can i have a failed timecard?', 'A trainee quit,  but their timecard is wrong. How can I get their timecard fixed? ']",","
"['how can i rectify a timecard that was incorrect at the training?', 'can you have a timecard that is incorrect?', 'how do i get a trainee to correct a wrong time card?', 'how can a trainee be notified if his timecard is wrong?', 'A trainee resigned but their timecard is wrong. How can I get their timecard corrected? ']",","
"['what should i do if my time card is missing or a trainee left my company after working and resigned?', 'what can i do if my trainee timecard is wrong?', 'how can i fix a time card for a trainee who resigned?', 'how can i fix timecard problems in a trainee job?', 'A trainee resigned but their timecard is wrong. How can I get their timecard fixed? ']",","
"['how does a time card add time on an absent trainee?', ""how can i get additional time added to a student's timecard?"", ""how can i get time on a absent trainee's timecard?"", ""how can i get the time on an absent trainee's timecard?"", ""How can I get time added on an absent trainee's timecard?""]",","
"['what steps do i take when i submit an approval from deltek?', 'tell me the best way to submit a deltek approval request?', 'how do i submit an applicant to deltek approvals?', 'can i apply for a deltek approval?', 'how do i submit a deltek approved product?', 'How do I submit a Deltek Approval?']",","
"['how do i get my timecard signed in to the proxy?', 'how can i get a timecard proxy signed?', 'how can i get my timecard proxy signed?', 'how do i get my timecard proxy signed?', 'i want to sign my timecard how do i do that?', ""I need my trainee's timecard proxy signed.  How do I do that?""]",","
"['the step-by-step guideline on how to fill in specific sections of the daily training report daily', 'this article offers a step-by-step guideline on how to fill in specific sections of the daily training report on the daily basis', 'A step-by-step guideline on how to fill in specific sections of the daily training report  on the daily basis.']",","
"['a step-by-step guideline on how to fill in specific sections of the dtr everyday', 'a step-by-step guideline on how to fill in specific sections of the dtr daily', 'the step-by-step guideline on how to fill in specific sections of the dtr daily', 'a step-by-step guide on how to fill in specific sections of the dt on the daily basis', 'a step-by-step guideline on how to fill in specific sections of the dtrr on a daily basis', 'a step-by-step guideline on how to fill in specific sections of the dtr on the daily basis', 'A step-by-step guideline on how to fill in specific sections of the dtr on the daily basis.']",","
"['how can i fill out a daily training report for training where information about the training portal is unavailable?', 'how do i fill out the daily training report when the data on the recruitment and onboarding portal are unavailable?', 'how do i fill out a daily training report when the recruitment and onboarding portal data is unavailable?', 'how do you fill out a daily training report when the candidate recruitment and onboarding portal data is not available?', 'how do you fill out a daily training report when the candidate recruitment and onboarding portal data is unavailable?', 'how do i fill out a daily training report when candidate recruitment and onboarding portal data is unavailable?', 'How do you correctly fill out a Daily Training Report when Candidate Recruitment and Onboarding Portal data is unavailable? ']",","
"['how can i fill out a daily training report when there is no crop data available?', 'tell me the best way to fill out a daily training report when crop data is not available?', 'how do i fill out a daily training report when no crop data is available?', 'how do i fill out a daily training report when crop data is not available?', 'how can you fill out a daily training report when crop data is unavailable?', 'how do i fill out a daily training report when crop data is unavailable?', 'how do you fill out a daily training report when crop data is unavailable?', 'How do you correctly fill out a Daily Training Report when CROP data is unavailable? ']",","
"['how should i fill out a training report?', 'how can i fill out a daiy training report?', 'how does one fill out a daiy training report?', 'how do you fill out a daiy training report?', 'How do you correctly fill out a Daiy Training Report? ']",","
"['how do i fill out a dtr when there is no user data on the application portal?', 'how do i submit a dtr application when the data from the website is unavailable?', 'how can i fill out a dtr if the data from the candidate recruitment portal is not available?', 'how do i fill out a dtr when the candidate recruitment portal is unavailable?', 'how do you complete a dtr if the data in the candidate recruitment and onboarding portal is not available?', 'how do you fill out a dtr correctly when candidate recruitment and onboarding portal data is unavailable?', 'How do you correctly fill out a DTR when Candidate Recruitment and Onboarding Portal data is unavailable? ']",","
"['is it possible to fill out crop data without the corresponding crop data?', ""how can i fill a dtr form when the source isn't available?"", 'how do you fill out a crop report when it is not available?', 'how do i fill out a dtr while my crop data is not available?', 'what does it take to fill out dtr when crip data is unavailable?', 'how do you fill out a dtr when crop data is not available?', 'how do you fill out a dtr when the crop data is unavailable?', 'how do i fill out a dtr when crop data is unavailable?', 'How do you correctly fill out a DTR when CROP data is unavailable? ']",","
"['how can i fill out a dtr correctly?', 'how should i fill in a dtr?', 'how should i fill out a dtr?', 'How do you correctly fill out a DTR? ']",","
"['how do i fill a daily training report?', 'how do i complete a training report when our data is not available in a candidate recruiting and operations portal?', 'how do i complete a training report when all data from the portal has not been given to us?', 'how do i fill out my daily training reports if the data from the candidate recruiting and operations portal is not provided?', 'How to correctly fill out a Daily Training Report when Candidate Recruiting and Operations Portal  data has not been given to us?']",","
"[""what should i do if i don't receive all the data and instructions for daily training reports?"", 'how can i fill out a daily training report?', 'how do i fill out a training report with our crop data if the information is not provided to us?', 'how can i fill a daily training report without giving us any crop data?', 'how do i fill out a daily training report for a training program that has not yet been given to us?', 'how can i fill a daily training report if crop data is not available to us?', 'how do i fill in a daily training report when crop data is not given to us?', 'how do i fill out a daily training report when crop data has not been given to us?', 'How to correctly fill out a Daily Training Report when CROP data has not been given to us?']",","
"['how can i fill out dtr?', 'how do you fill a dtr when crop data does not exist?', 'How to correctly fill out a DTR when CROP data has not been given to us?']",","
"['a trainee has questions about how to fill out the tax forms', 'the trainee has questions about filling the form', 'a trainee has questions about filling out tax forms', 'a trainee has questions about completing tax forms', 'a trainee has questions about completing the tax forms', 'A trainee has questions about completing the tax forms. ']",","
"['a trainee has questions about the completion of the form', 'a student asked questions about filling out the tax form', 'a trainee has questions about filling the tax form', 'a trainee has questions about filling out tax forms', 'a trainee has questions about filling out a tax form', 'a trainee has questions about filling out the tax form', 'the trainee has questions about filling out the tax form', 'A trainee has questions about filling out the tax form. ']",","
"['how can we help our new hire who fills out a tax form?', 'what support can we give to a new hire to fill out a tax return?', 'what can i do for a new hire who is filling out the tax form?', 'what assistance can i give to a new hire filling the tax form?', 'what assistance will you give a new hire that is filling out the tax form?', 'what assistance can i give a new hire in filling out the tax form?', 'what assistance can we give a new hire who is filling out a tax form?', 'What assistance can we give to a new hire who is filling out the tax form? ']",","
"['how do i help a tax returner on their tax return?', 'can we help a taxpayer to fill out a tax form?', ""how can i help someone who's filling out a tax form?"", 'how can we help with filling out the tax form?', 'what assist can you give to a taxpayer when they fill out tax return?', ""what assistance do you give a participant who's filling out the tax form?"", 'what assistance can we give to a participant who is completing the tax form?', 'What assistance can we give to a participant who is filling out the tax form? ']",","
"['tell me the support we give to the tax-form filler?', 'can we help a trainee who fills out tax return forms?', 'how can we help trainees by filling up the tax form?', 'what support can we give to students who are filling out the tax form?', 'what help can we give to a trainee who is filling out tax forms?', 'what assistance can we give a trainee who is filling out the tax form?', 'What assistance can we give to a trainee who is filling out the tax form? ']",","
"['how do i get a trainee to fill a tax withholding form?', 'can we help our trainees to fill out the tax withholding form?', 'what help can i give a trainee who is looking for help to fill out their tax withholding form?', 'what advice can i offer to an hrtax trainee in filling out the tax withholding form?', 'what help can we offer trainees to fill out the tax withholding form?', 'which help can we offer a trainee if he has questions about the tax withholding form?', 'What help can we offer to a trainee who has questions about filling out the tax withholding form? ']",","
"['tell me the best resource to fill out maxnet tax forms?', 'how can i help a training student fill out the tax form on maxnet?', 'can you list the best tips to fill out tax forms on maxnet?', 'show some useful resources to help you fill out tax forms on maxnet?', 'how can we help our students fill out tax forms on maxnet?', 'tell me the best way to assist a trainee in filling out a tax form for maxnet?', 'what resources can be used to assist in filling out tax forms on maxnet?', 'What resource can we use to assist trainees in filling out tax forms on MaxNet?']",","
"['what should i do if my cell phone went off in class?', 'how do i stop a student who went off their cell phone while in class?', 'what should a trainee do now when a cell phone goes off in class?', 'a trainee in my class had his cell phone off in class what do you think?', 'A trainee in my class had their cell phone go off in class, what now?']",","
"['how do we know if a trainee has their cell phone vibrated?', 'a student in my class rang my cell phone and their phone vibrated', 'what should i do if my cell phone vibrates in class?', 'when the trainee had his cell phone ring in class what would he do now?', 'A trainee in my class had their cell phone ring/vibrate in class, what now? ']",","
"['can i have my cell phone in the training room?', 'do students have to have a cell phone in the training room?', 'can a trainee have their cell phone in the training room?', ""What if a trainee doesn't have a locker, can they have their cell phone in the training room?""]",","
"['what is a secure floor policy? what is the definition of security floor policies?', 'what is a secure floor policy? what are the details?', 'show the key aspects of an effective floor plan?', 'tell me the security floor policy?', 'what is safe floor policy?', 'tell me the secure floor policy?', 'what is secure floor policy?', 'what is a secure floor policy?', 'What is the Secure Floor Policy?']",","
"['do i get the right training daily?', 'how can i correct my daily training report?', 'how to complete a daily training report?', 'are i completing my daily training reports?', 'have you done the daily training report correctly?', 'am i completing my daily training report correctly?', 'Am I completing Daily Training Report correctly?']",","
"['do i need to read a daily training report if it is done right?', 'are i taking a daily training report?', 'do i have to complete the daily training report?', 'Am I completing Daily Training Report right?']",","
"['is dtr compliant?', 'is completing dtr right?', 'am i completing dtr correctly?', 'Am I completing DTR correctly?']",","
"[""i'm completing dtr right?"", 'Am I completing DTR right? ']",","
"['how can i get more benefits from daily training reports?', 'do i make daily training reports?', 'is my daily training report good?', 'do i write daily training reports correctly?', 'do i do daily training reports correctly?', 'am i doing my daily training reports correctly?', 'Am I doing Daily Training Report correctly?']",","
"['is my daily training report accurate?', 'do i do a daily training report correctly?', 'is there a daily training report?', 'do i do my daily training report?', 'am i completing a daily training report right?', 'am i doing the daily training report right?', 'Am I doing Daily Training Report right?']",","
"['tell me the correct way to do dtr?', 'can i follow dtr correctly?', 'do i do the dtr correctly?', 'do i do dtr correctly?', 'Am I doing DTR correctly?']",","
"['is it all right to do a drv with dtr?', 'is it right to do dtr?', 'Am I doing DTR right? ']",","
"['does daily training report format work?', 'do i fill in the daily training report correctly?', 'are we filling the daily training report correctly?', 'am i filling in the daily training report correctly?', 'are i filling out the daily training report correctly?', 'Am I filling out the Daily Training Report correctly?']",","
"['do i need to fill out my training report?', 'can i fill out the daily training report?', 'does that mean i fill out a daily training report right?', 'am i filling the daily training report right?', 'do i have to fill out the daily training report right?', 'am i filling out the daily training report right?', 'Am I filling out the Daily Training Report right?']",","
"['is it true that i have correctly completed my dtr?', 'how can i answer questions on my dtr form?', 'do i fill in a dtr correctly?', 'how should i fill out the dtr properly?', 'can i fill the dtr correctly?', 'how do i fill out the dtr correctly?', 'Am I filling out the DTR correctly? ']",","
"[""what's the process for completing the dtr?"", 'do i need to complete dtr?', 'Am I filling out the DTR right?  ']",","
"['show the best ways to fill out dtr?', 'how can i fill the dtr?', 'how should i fill up the dtr?', 'How do I fill out the DTR?']",","
"['how do i prepare a daily training report?', 'how do i fill out my daily training report?', 'tell me the best way to fill out the daily training report?', 'how should i fill out the daily training report?', 'how do i fill out the training report correctly?', 'I need to fill out the Daily Training Report. How do I do that correctly?']",","
"['how can i fill out dtr?', 'what should i do to fill out dtr?', 'how do i fill out the dtr?', 'how should i fill out the dtr form?', 'how can i fill out dtr correctly?', 'I need to fill out the DTR.  How do I do that correctly?']",","
"['when i train for a job do i have to take calls and be on the phone during class?', 'should i take calls during training?', 'is it compulsory to take calls during training?', 'is it required for me to take calls during training?', 'is it true that you have to take calls while working on classes?', 'are i required to make a call during training?', 'do i have to take calls when i train for a class?', ""how are you required to take calls while you're in class?"", 'am i required to take calls while training a class?', 'Am I required to take calls while I train a class?']",","
"['how many hours can i take each month?', 'how many hours of calls can i take in a month?', 'how many hours do i have to take each month?', 'how many hours of calls do i need to take each month?', 'how many hours of calls do i have to take every month?', 'how many hours of call do i have to take each month?', 'how many hours of calls do i have to take each month?', 'How many hours of calls do I have to take each month? ']",","
"['what should be the priority on day 1?', 'what is your priority in day 1 of nesting?', 'what are the priorities of day 1 of nesting?', 'what is my priority on day 1 of nesting?', 'what are your priorities for day 1 nesting?', 'And what is priority for Day 1 Nesting?']",","
"['how can i access the nesting agenda?', 'How do we access the Nesting Agenda? ']",","
"['what will be done on the day of nisting?', ""what's the work that will be completed by nesting?"", ""what's the procedure for day 1 of nesting?"", 'what should i do on day one of nesting?', 'what should we complete during day one of nesting?', 'what is to be done from day one of nesting?', 'what tasks are to be completed on day 1 of nesting?', 'what needs to be done on day one of nesting?', 'What needs to be completed on day one of Nesting?']",","
"['where is the nesting agenda located?', 'where is the nesting agenda?', 'how can i get the nesting agenda?', 'where can i get my nesting agenda?', 'where can i find a nesting agenda?', 'where can i find the nesting agenda?', 'Where can I find the Nesting Agenda?']",","
"['can i bring cco learning courses into my classes?', 'list the steps to upload my cco learning courses to my training classes?', 'what steps should i follow to load cco learning courses to my training class?', 'is there a way to load cco learning courses to my training class?', 'Are there a list of steps to load the courses in CCO Learning to my training class? ']",","
"['how should one load cco learning material for a group session?', 'show some steps i should follow when bringing the course materials to a cco learning course?', 'how do you load cco learning materials into my online training classes?', 'can i load cco learning materials for my training class?', 'how do i load cco learning materials to my training class?', 'Are there a list of steps to load the materials in CCO Learning to my training class?']",","
"['how can i assign courses to my classes at cco learning?', 'how can i assign courses to my class through cco learning?', 'how do i assign courses to my classes through cco learning?', 'how do i assign cco learning courses?', 'how do i assign courses to my classes?', 'how can i assign classes through cco learning to my classes?', 'how can i assign courses through cco learning to my class?', 'How do I assign courses through CCO Learning to my class? ']",","
"['can i assign cco learning material?', 'how do i assign cco learning material to the class?', 'how do i assign cco-learned content to a class?', 'how do i assign material to my class through cco learning?', 'how do i assign material to the class?', 'how do i assign the material to a cco learning class?', 'how do you assign material through cco learning to your class?', 'How do I assign material through CCO Learning to my class?']",","
"['how do i assign the curriculum for the cco learning classes?', 'how can i assign the curriculum to my cco learning class?', 'tell me the best way to assign the curriculum to a class in cco learning?', 'how do i assign a curriculum to my class at cco learning?', 'How do I assign the curriculum to my class in CCO Learning?']",","
"['how do i know that a class has a curriculum for her class?', 'how do you get the curriculum for your classroom?', ""how do i get my school's curriculum assigned?"", 'how do i receive curriculum assignments for my class?', 'tell me the best way to get the curriculum assigned to my class?', 'how can i get a curriculum assigned to my class?', 'how do you get curriculum assigned to a class?', 'how do i get the curriculum assigned to my class?', 'How do I get curriculum assigned to my class? ']",","
"['how do i make cco learning more efficient?', 'how do i introduce curriculum to cco learning?', 'how can i push the curriculum of cco learning?', 'How do I push curriculum in CCO Learning?']",","
"['how can i reach the cco learning library for my lesson?', 'is it possible to push out a lesson in my class using cco learning?', 'how do i reach more people through cco learning?', 'what is a way to bring your lessons to a class by cco learning?', 'how do i push lectures out to my class through cco learning?', 'How do I push lessons out to my class through CCO Learning? ']",","
"['tell me the best way to push a course in cco learning?', 'what should i do to push out training courses in cco learning?', 'how can i push out courses in cco learning?', 'How do I push out courses in CCO Learning?']",","
"['how do you get the materials out to your students?', 'how do i bring material to the class?', 'how do i get materials out in classes?', 'how do i get my material to my class?', 'how do i make sure i get these materials out to my class?', 'how can i push materials out to my class?', 'How do I push the materials out to my class?']",","
"['how do you load the curriculum for cco learning?', 'How do you load the curriculum for the class in CCO Learning?']",","
"['how can you push a cco course once the online registration is completed?', 'how do you push cco courses once you have access?', 'How push courses on CCO once there is access?']",","
"['how should i assign new hires to cco learning?', 'how do i assign new hires to cco learning?', 'how do you assign new hires on cco learning?', 'how do i assign new hires in cco learning?', 'how do i assign cco learning for my newly recruited staff?', 'how do i assign cco learning for my new hires?', 'How to assign on CCO Learning for your assigned new hires? ']",","
"['how do i assign a participant to cco learning?', 'how do i assign a participle to cco learning?', 'how do i assign participants on cco learning to their assigned team?', 'tell me the best way to assign cco learning to your assigned participer?', 'How to assign on CCO Learning for your assigned particpants? ']",","
"['how do you assign trainees to cco learning?', 'how do i assign cco training trainees for cco teaching?', 'how do you assign cco learning trainees to them?', 'how do i assign a cco learning course for a trainee?', 'How to assign on CCO Learning for your assigned trainees? ']",","
"['how do i assign cco learning to the students assigned to me?', 'what should i do when attempting to assign and push cco learning to my assigned participants?', 'how do i assign cco learning to participants?', 'How to assign/push on CCO Learning for your assigned participants? ']",","
"['how do you get new employees to push out for cco learning?', 'what i should do for cco learning?', 'tell me the best way to promote cco learning for your new hires?', 'how can i push cco learning to your new hires?', 'How to push out on CCO Learning for your assigned new hires?']",","
"['what should i do if i have an instructor push me on cco learning for my assigned participants?', 'tell me the best way to push out cco learning for your assigned participants?', 'How to push out on CCO Learning for your assigned participants?']",","
"['tell me the best way to push out a trainee?', 'is it possible to push out on cco learning to your assigned trainees?', 'How to push out on CCO Learning for your assigned trainees?']",","
"['is there any way to pull out or assign a trainee to cco learning?', 'how do you assign your trainees on cco learning?', 'how do you assign your trainees to cco learning?', 'how do you push out your trainees?', 'How to push out/assign on CCO Learning for your assigned trainees?']",","
"['how do i get materials to the school?', 'how can i get new material for a class?', 'how can i get my materials out of class?', 'how do i get materials out of my classes?', 'how do you get the materials to my class?', 'how do i get the materials to my class?', 'how can i get the materials out of class?', 'I need to push the materials out to my class.  How do I do that?']",","
"['can you list the best ways to get materials to students?', 'what should i do to get materials in class?', 'tell me the best way to push materials into my class?', 'how do i move the material to a class?', ""show me how i'm putting my materials out to the class?"", 'how do i pass the materials to my class?', ""show me how i've pushed materials out in a class?"", 'show me how i push the materials in the class?', 'show me how to push the material out to my class?', 'show me how i push the material out to my class?', 'Show me how I push the materials out to my class?']",","
"['what steps must i take to assign classes?', 'what steps must i follow in order to assign materials to classes?', 'how do i assign materials for a class?', 'how can we assign materials to our class?', 'how do you assign materials to a class?', 'how should i assign materials in my class?', 'how can i assign material to my class?', 'how do i assign materials to my class?', 'What are the steps to assign the materials to my class?']",","
"['what should i do when i am creating a lesson plan?', 'how do you assign materials in a classroom?', 'tell me the best way to allocate the material to classes?', 'how do i assign material in a class?', 'what should i do to assign materials to my class?', 'how do i assign the materials for my class?', 'list the best steps to assign the materials for my class?', 'what steps can i take to assign the material for my class?', 'What steps do I take to assign the materials for my class? ']",","
"['how can i improve the cco learning experience?', 'how can i push a cco course for a class?', 'show some ways you can push a student to cco learning?', 'how do i push cco courses into my class?', 'how do you push your courses on cco learning into the classroom?', 'what steps should i take to push cco learning into my class?', 'what steps should i take to introduce cco learning to my class?', 'What steps do I take to push cources on CCO Learning to my class?']",","
"['tell me the difference between the deltek charge codes on days 1 and 2?', 'tell me the best deltek charge codes we should use on days 1 and 2?', 'what are some different deceltek charge codes to use on days 1 and 2?', 'list the different deltek charge codes we should use on days 1 and 2?', ""list the different deltek charge codes we're supposed to use at day 1 and day 2?"", 'are there different deltek charge codes we should use on days 1 and 2?', 'are there different deltek charge codes we are supposed to use on days 1 and 2?', 'Are there different deltek charge codes we are supposed to use on days 1 and 2? ']",","
"['do the deltek project codes apply on days 1 and 2?', 'tell me the different deltek project codes we should use on day 1 and day 2?', 'recommend some different deltek project codes we should use on days 1 and 2?', 'can you suggest the different deltek project code we are supposed to use on days 1 and 2?', 'are there different deltek project codes we are supposed to use on days 1 and 2?', 'Are there different Deltek project codes we are supposed to use on days 1 and 2? ']",","
"['list the best deltek charge codes?', 'What charge codes in Deltek should we be using on day 1 and day 2? ']",","
"['What charge codes in Deltek should we be using on day one and day two? ', 'What charge codes in Deltek should we be using on day one and day two? ']",","
"['how do i find the appropriate deltek code for new employees for day 1 and day 2?', 'where can i find the proper deltek id codes for new hires for the first and second day?', 'how do i find the correct deltek codes for new hires for day 1 and day 2?', 'how can i find the correct deltek codes for new hires on day 1 and day 2?', 'where can i find the correct deltek codes for new hires for day 1 and day 2?', 'Where can I locate the proper Deltek codes for new hires for Day 1 and Day 2?']",","
"['where can i find the training charge codes?', 'how do you find charging codes for training?', 'where do you find charging codes used in training?', 'where can i find charging codes used for training?', 'how can you find the charge codes used in training?', 'how do i find the charge codes used for training?', 'where can i find the charge codes used for training?', 'Where do we find the charge codes used for training? ']",","
"['how do i finish a class daily?', 'can i submit any daily requirments for class?', 'what are the daily requirements for my classes?', 'is there anything i can do every day in a class?', 'is there any requirement i must do every day in my classes?', 'which are the daily requirements in order to complete a class?', 'what are requirements i must complete daily when i have a class?', 'are there daily requirements i need to complete when i have a class?', 'Are there requirements I need to complete daily when I have a class? ']",","
"['is there daily work to do in a class?', 'list the responsibilities in a class that i need to complete daily?', 'can i be expected to complete daily responsibilities when i have a class?', 'what responsibility do i have to complete every day for a class?', 'show the responsibilities i need to complete daily during a class?', 'what responsibilities i have to complete daily when i have a class?', 'Are there responsibilities I need to complete daily when I have a class? ']",","
"['do i have to complete everyday things for my class?', 'how many things do i have to do daily after a lecture?', 'is there anything i have to do daily to be in a class?', 'what things are required to do every day in a specialized class?', 'recommend some of the things that i have to do on a daily basis when i have a class?', ""what are things i have to complete daily when i'm in classes?"", 'list the things that i have to complete daily when i have a class?', 'list the things i have to complete daily when i have a class?', 'Are there things I am required to complete daily when I have a class?']",","
"['how can i work on something for a class when i have to do something daily?', 'what things do i need to do daily?', ""how do i keep my hands off things i should complete every day when i'm in a class?"", 'what should i do everyday when i am in class?', 'what are things i have to do on a daily basis?', 'show the things i have to complete every day?', 'what should i do daily when i have a class?', 'list the things i have to do daily when i am in a class?', 'can i do anything i need to do daily when i have a class?', 'Are there things I need to complete daily when I have a class?']",","
